Indicator,Reporting Economy,Partner Economy,Product/Sector Code,Product/Sector,Period,Unit,Year,Value
Import,China,World,AG,Agricultural products,Annual,Million US dollar,2010,108259.8022
Import,China,World,AG,Agricultural products,Annual,Million US dollar,2006,51653.33662
Import,China,World,AG,Agricultural products,Annual,Million US dollar,2005,45189.05484
Import,China,World,AG,Agricultural products,Annual,Million US dollar,2012,156835.104
Import,China,World,AG,Agricultural products,Annual,Million US dollar,2011,144724.3628
Import,China,World,AGFO,Food,Annual,Million US dollar,2010,59556.20335
Import,China,World,AGFO,Food,Annual,Million US dollar,2009,45248.35724
Import,China,World,AGFO,Food,Annual,Million US dollar,2008,49521.66594
Import,China,World,AGFO,Food,Annual,Million US dollar,2007,32422.26205
Import,China,World,AGFO,Food,Annual,Million US dollar,2006,22917.25506
Import,China,World,AGFO,Food,Annual,Million US dollar,2005,21540.74182
Import,China,World,AGFO,Food,Annual,Million US dollar,2003,14970.49562
Import,China,World,AGFO,Food,Annual,Million US dollar,2004,21121.14361
Import,China,World,AGFO,Food,Annual,Million US dollar,2002,9891.160384
Import,China,World,AGFO,Food,Annual,Million US dollar,2013,98647.248
Import,China,World,AGFO,Food,Annual,Million US dollar,2014,105857.584
Import,China,World,AGFO,Food,Annual,Million US dollar,2015,102670.5065
Import,China,World,AGFO,Food,Annual,Million US dollar,2016,99651.65599
Import,China,World,AGFO,Food,Annual,Million US dollar,2017,113458.7517
Import,China,World,AGFO,Food,Annual,Million US dollar,2018,123391.2103
Import,China,World,AGFO,Food,Annual,Million US dollar,2019,136683.6467
Import,China,World,AGFO,Food,Annual,Million US dollar,2012,90652.081
Import,China,World,AGFO,Food,Annual,Million US dollar,2011,75455.16563
Import,China,World,MA,Manufactures,Annual,Million US dollar,2017,1152038.878
Import,China,World,MA,Manufactures,Annual,Million US dollar,2018,1303186.985
Import,China,World,MA,Manufactures,Annual,Million US dollar,2019,1240459.708
Import,China,World,MA,Manufactures,Annual,Million US dollar,2016,1029935.156
Import,China,World,MA,Manufactures,Annual,Million US dollar,2015,1077619.472
Import,China,World,MA,Manufactures,Annual,Million US dollar,2014,1179177.162
Import,China,World,MA,Manufactures,Annual,Million US dollar,2002,236807.8247
Import,China,World,MA,Manufactures,Annual,Million US dollar,2003,328568.717
Import,China,World,MA,Manufactures,Annual,Million US dollar,2004,428265.6464
Import,China,World,MA,Manufactures,Annual,Million US dollar,2005,493140.8866
Import,China,World,MA,Manufactures,Annual,Million US dollar,2006,579501.9463
Import,China,World,MA,Manufactures,Annual,Million US dollar,2008,733474.0023
Import,China,World,MA,Manufactures,Annual,Million US dollar,2007,677516.1329
Import,China,World,MA,Manufactures,Annual,Million US dollar,2013,1135561.902
Import,China,World,MA,Manufactures,Annual,Million US dollar,2012,1058865.701
Import,China,World,MA,Manufactures,Annual,Million US dollar,2011,1032932.275
Import,China,World,MA,Manufactures,Annual,Million US dollar,2010,894290.3473
Import,China,World,MA,Manufactures,Annual,Million US dollar,2009,675171.7873
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2013,189642.24
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2005,77734.20925
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2004,65473.45831
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2002,39035.94496
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2003,48975.31904
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2006,87046.84126
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2007,107421.2378
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2008,118996.7986
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2014,192442.226
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2017,192444.6492
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2018,222416.6347
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2019,217519.6119
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2015,170698.6922
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2010,149416.781
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2009,111972.9591
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2011,180542.3208
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2012,178570.832
Import,China,World,MACH,Chemicals,Annual,Million US dollar,2016,163474.3822
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2019,35709.31977
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2018,28857.02073
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2017,26236.94917
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2016,22051.51389
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2015,20314.92841
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2014,19068.845
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2013,16200.429
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2012,13870.308
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2011,11295.36082
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2002,1434.107904
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2003,1705.631744
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2008,5529.798535
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2009,6699.375857
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2010,8030.463026
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2004,1899.307719
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2005,2308.79879
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2006,2715.171512
Import,China,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2007,3888.661614
Import,China,World,MACL,Clothing,Annual,Million US dollar,2019,8942.195688
Import,China,World,MACL,Clothing,Annual,Million US dollar,2018,8288.226632
Import,China,World,MACL,Clothing,Annual,Million US dollar,2017,7264.069283
Import,China,World,MACL,Clothing,Annual,Million US dollar,2016,6443.870667
Import,China,World,MACL,Clothing,Annual,Million US dollar,2015,6569.359287
Import,China,World,MACL,Clothing,Annual,Million US dollar,2014,6169.199
Import,China,World,MACL,Clothing,Annual,Million US dollar,2012,4525.455
Import,China,World,MACL,Clothing,Annual,Million US dollar,2013,5338.947
Import,China,World,MACL,Clothing,Annual,Million US dollar,2010,2518.363221
Import,China,World,MACL,Clothing,Annual,Million US dollar,2011,4012.368811
Import,China,World,MACL,Clothing,Annual,Million US dollar,2009,1842.382896
Import,China,World,MACL,Clothing,Annual,Million US dollar,2008,2282.49648
Import,China,World,MACL,Clothing,Annual,Million US dollar,2006,1723.835342
Import,China,World,MACL,Clothing,Annual,Million US dollar,2007,1976.097428
Import,China,World,MACL,Clothing,Annual,Million US dollar,2005,1628.521021
Import,China,World,MACL,Clothing,Annual,Million US dollar,2004,1542.355423
Import,China,World,MACL,Clothing,Annual,Million US dollar,2003,1421.562496
Import,China,World,MACL,Clothing,Annual,Million US dollar,2002,1356.415744
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2008,27148.95721
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2007,24144.60833
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2002,13599.07328
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2004,23386.94601
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2003,22033.85651
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2006,21618.20477
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2005,26341.08525
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2015,19455.0249
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2014,22471.007
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2018,24181.81235
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2019,25416.51977
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2016,18265.29703
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2017,22588.2345
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2012,22825.931
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2013,21442.767
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2009,26476.34513
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2010,25053.98163
Import,China,World,MAIS,Iron and steel,Annual,Million US dollar,2011,27164.84172
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2015,683234.8263
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2014,724875.4
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2016,658488.3264
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2017,736861.1633
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2012,653457.409
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2013,710751.636
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2019,786638.1533
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2018,841719.8554
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2002,137009.7009
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2011,630916.6592
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2009,408259.2165
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2010,549686.3836
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2004,252830.1429
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2005,290477.8926
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2003,192825.557
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2006,357020.7463
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2007,412653.591
Import,China,World,MAMT,Machinery and transport equipment,Annual,Million US dollar,2008,441952.5601
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2019,80027.00598
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2017,83478.55926
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2018,86835.19018
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2016,75497.62382
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2015,72979.23246
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2012,73972.646
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2013,78035.296
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2014,93484.961
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2011,69641.82006
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2010,53043.144
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2009,30848.30273
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2008,29068.78351
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2007,24033.3501
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2005,13545.03444
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2006,18579.60593
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2003,12778.08966
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2004,14427.75702
Import,China,World,MAMTAU,Automotive products,Annual,Million US dollar,2002,6960.212116
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2016,369351.5194
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2017,408391.126
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2018,471203.4422
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2019,454380.2323
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2003,96258.38387
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2002,66411.33568
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2006,197947.7563
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2005,160467.8935
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2004,128713.9256
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2013,393138.406
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2011,305152.2429
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2012,346762.591
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2008,231907.9842
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2007,226458.5617
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2010,278042.9982
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2009,214048.9652
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2014,377433.846
Import,China,World,MAMTOF,Office and telecom equipment,Annual,Million US dollar,2015,383061.1
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2002,17094.0375
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2003,24223.39379
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2004,29631.51831
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2005,35789.88614
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2006,40692.31156
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2007,45457.95109
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2009,43059.52475
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2008,46890.85252
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2010,56821.55489
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2011,57822.16021
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2012,63994.768
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2014,57990.57
Import,China,World,MAMTOTEP,Electronic data processing and office equipment,Annual,Million US dollar,2013,57177.05
